"package_id","domain_group_codes","title","publisher","content_scope","canonical_url","acquisition_url","rights_url","license_or_terms","language","jurisdiction","format","offline_method","tier","safety_class","update_class","criticality","breadth","actionability","reproducibility","offline_fit","rights_clarity","language_fit","maintainability","safety_penalty","volatility_penalty","storage_penalty","release_state","acquisition_state","rights_state","content_review_state","offline_open_state","sha256","local_path","retrieved_at","review_due","priority_score","notes"
"SUP-MDE-019","MATH|COMP","SageMath source distribution","www.sagemath.org","Практический источник для групп MATH|COMP","https://www.sagemath.org/","https://www.sagemath.org/","https://www.sagemath.org/","Sage core GPL-2-or-later; assembled distribution contains many compatible components with their own notices","docs primarily EN","International/reference","Release source tarball;source-with-standard-packages;docs;optional binaries","Preserve official release source distribution including upstream package source archives, not only git clone; include bootstrap compiler/deps and run Sage test suite offline","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Large dependency closure; component licenses; build time/storage; CPU/platform; reproducible test subset"
"SUP-MDE-020","MATH|METH|COMP","Julia and curated package/artifact depot","julialang.org","Практический источник для групп MATH|METH|COMP","https://julialang.org/","https://julialang.org/","https://julialang.org/","Julia core MIT; bundled dependencies and each package/artifact have separate terms; exact signing metadata is release-specific","docs primarily EN","International/reference","Portable binaries;source tarball;source-with-dependencies;Project.toml;Manifest.toml;registry/packages/artifacts","Choose source-with-dependencies plus target binaries; preserve Project/Manifest, pinned registries, package source and artifacts; use Pkg offline mode; execute tests with network denied","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] SHA/signature and current key fingerprint; package/artifact licenses; platform triples; no mutable registry refs"
"SUP-MDE-021","COMP|OPS|ARCH","SQLite","sqlite.org","Практический источник для групп COMP|OPS|ARCH","https://sqlite.org/","https://sqlite.org/","https://sqlite.org/","SQLite source is dedicated to the public domain; warranty/license option and bundled shell dependencies still need exact-artifact review","docs EN;data language-neutral","International/reference","Amalgamation;source tree;CLI binaries;HTML docs;single-file databases","Preserve amalgamation and full source, CLI, docs, compile options and test fixtures; use backup API/dump plus integrity_check and restore comparison","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Compile options; extensions; public-domain treatment outside US; database migrations; corruption/restore test"
"SUP-MDE-022","COMP|ARCH","Git and Pro Git reference","git-scm.com","Практический источник для групп COMP|ARCH","https://git-scm.com/|https://git-scm.com/book/en/v2","https://git-scm.com/|https://git-scm.com/book/en/v2","https://git-scm.com/|https://git-scm.com/book/en/v2","Git is GPL-2.0-only with project exceptions/notices; Pro Git book is CC-BY-NC-SA-3.0; bundled platform tools differ","software/docs mostly EN;Pro Git translations available","International/reference","Source tarball;platform installers;manpages/HTML docs;git bundle;Pro Git EPUB/PDF/HTML","Preserve exact Git source and installers, docs and independently licensed book; make full-ref bundles, clone offline, run fsck and compare refs/objects","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] All refs/tags included; LFS/submodules not implied by bundle; signatures and keys; installer dependencies; book NC/SA"
"SUP-MDE-023","COMP|ARCH","Native C/C++ build and debug chain","gcc.gnu.org","Практический источник для групп COMP|ARCH","https://gcc.gnu.org/|https://sourceware.org/binutils/|https://sourceware.org/gdb/|https://www.gnu.org/software/make/|https://cmake.org/|https://github.com/ninja-build/ninja","https://gcc.gnu.org/|https://sourceware.org/binutils/|https://sourceware.org/gdb/|https://www.gnu.org/software/make/|https://cmake.org/|https://github.com/ninja-build/ninja","https://gcc.gnu.org/|https://sourceware.org/binutils/|https://sourceware.org/gdb/|https://www.gnu.org/software/make/|https://cmake.org/|https://github.com/ninja-build/ninja","Mixed: GCC GPL-3+ with GCC Runtime Library Exception for specified runtime components; binutils/GDB/make GPL-family; CMake BSD-3-Clause; Ninja Apache-2.0; manuals may be GFDL","docs mostly EN","International/reference","GCC;binutils;GDB;GNU make;CMake;Ninja sources/binaries/docs;sysroot/headers/libraries","Define each component/version as its own manifest record; preserve source, bootstrap binaries, sysroot, libc/headers, build generators and tests for at least two viable architectures","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Compiler bootstrap; runtime exception scope; libc/sysroot rights; target triple; binutils compatibility; no family-level blanket license"
"SUP-MDE-024","COMP|ELEC","LLVM/Clang toolchain","llvm.org","Практический источник для групп COMP|ELEC","https://llvm.org/","https://llvm.org/","https://llvm.org/","Apache-2.0 WITH LLVM-exception for current LLVM project code; bundled/runtime/third-party components require notice review","docs primarily EN","International/reference","Signed source releases;tool binaries where offered;Clang/LLD/LLDB;HTML docs;test suites","Preserve exact release sources, signatures, target binaries, runtimes/sysroot and tests; build compiler from a recorded bootstrap compiler and run offline smoke suite","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Release key; bootstrap chain; runtimes/libc++; target support; third-party notices; reproducible flags"
"SUP-MDE-025","COMP|ARCH","Rust standalone toolchain and vendored crates","www.rust-lang.org","Практический источник для групп COMP|ARCH","https://www.rust-lang.org/","https://www.rust-lang.org/","https://www.rust-lang.org/","Rust project code generally MIT OR Apache-2.0; crates, LLVM and bundled tools have independent licenses","docs primarily EN","International/reference","Standalone installers;source;rustc/cargo/rustdoc/std/docs;Cargo.lock;vendor directory;crates","Preserve official standalone installers and source for exact host/targets; cargo vendor with Cargo.lock; build using locked/offline or frozen mode; retain target std components","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Target triples; rustup channel mutability avoided; crate licenses/SBOM; build scripts; native dependencies; offline tests"
"SUP-MDE-026","COMP|ARCH","Go toolchain and vendored modules","go.dev","Практический источник для групп COMP|ARCH","https://go.dev/","https://go.dev/","https://go.dev/","Go distribution uses BSD-style license; module dependencies and generated/vendor content have independent rights","docs primarily EN","International/reference","Source archive;official binaries;docs;go.mod;go.sum;vendor tree;modules.txt","Preserve source plus binaries for host targets; pin toolchain; go mod vendor and retain go.mod/go.sum/vendor/modules.txt; build with vendor and network denied","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Bootstrap Go version; module replacements; cgo/native libs; module licenses; sum database is not offline availability proof"
"SUP-MDE-027","ELEC|ARCH","KiCad EDA","www.kicad.org","Практический источник для групп ELEC|ARCH","https://www.kicad.org/","https://www.kicad.org/","https://www.kicad.org/","Program mostly GPL-3-or-later; docs GPL-3-or-later or CC-BY-3.0; official libraries CC-BY-SA-4.0 with stated library exception; plugins/third-party libraries differ","UI/docs localized including Portuguese to varying degree","International/reference","Installers;source;schematic/PCB formats;official symbol/footprint/3D libraries;docs","Preserve exact installer/source, official library releases and docs; local ERC/DRC test project; outputs are educational artefacts, not certified safe designs","L2","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Library version binding; plugin ban/review; model/component licensing; ERC rules; no mains/RF/high-energy design release"
"SUP-MDE-028","ELEC|COMP|ARCH","Arduino CLI/IDE plus exact board cores","docs.arduino.cc","Практический источник для групп ELEC|COMP|ARCH","https://docs.arduino.cc/arduino-cli/|https://github.com/arduino/arduino-ide","https://docs.arduino.cc/arduino-cli/|https://github.com/arduino/arduino-ide","https://docs.arduino.cc/arduino-cli/|https://github.com/arduino/arduino-ide","Arduino tools, IDE generations, cores, vendor toolchains and libraries are separately licensed; package index availability does not grant redistribution rights","UI/docs and libraries vary; verify PT resources separately","International/reference","CLI/IDE;package indexes;board cores;compiler/uploader tools;libraries;examples;source","Freeze CLI/IDE version, package_index and each referenced archive/checksum; select exact boards/cores/libs; retain toolchains, datasheets and licenses; compile offline before any ELV bench use","L2","S2_TRAINED_SUPERVISED","ANNUAL_OR_EDITION","4","4","3","4","4","3","4","3","2","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Board package rights; toolchain closure; bootloader/uploader; USB drivers; no RF transmit; no mains/battery-pack/actuation"
"SUP-MDE-029","ELEC|COMP","ngspice","ngspice.sourceforge.io","Практический источник для групп ELEC|COMP","https://ngspice.sourceforge.io/","https://ngspice.sourceforge.io/","https://ngspice.sourceforge.io/","Core is BSD-3-Clause; tclspice/numparam and XSPICE portions have other terms; semiconductor models are separately licensed","docs EN","International/reference","Source tarball;platform binaries where offered;manual PDF;SPICE models/netlists","Preserve exact source/binary/manual and only cleared device models; run canonical DC/AC/transient fixture suite offline; simulation does not authorize construction","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Component notices; model redistribution; convergence/validity limits; known-answer tests; no physical safety claim"
"SUP-MDE-030","ELEC|COMP","HDL simulation family: Icarus Verilog, GHDL, Verilator","github.com","Практический источник для групп ELEC|COMP","https://github.com/steveicarus/iverilog|https://github.com/ghdl/ghdl|https://verilator.org/","https://github.com/steveicarus/iverilog|https://github.com/ghdl/ghdl|https://verilator.org/","https://github.com/steveicarus/iverilog|https://github.com/ghdl/ghdl|https://verilator.org/","Mixed: Icarus GPL-2.0; GHDL core GPL-2.0-or-later but bundled library/file notices need specific review; Verilator dual LGPL-3.0 or Artistic-2.0; test IP separate","docs primarily EN","International/reference","Source;release archives;executables;manuals;VPI/VHPI;waveforms","Treat three tools as separate component records; preserve exact releases and source; compile small IEEE-language testbenches; export VCD/FST and compare assertions offline","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] FILE_LEVEL_RIGHTS_REVIEW; standard-library/tool dependencies; waveform viewer separate; no third-party HDL IP without license"
"SUP-MDE-031","ELEC|COMP","Yosys and nextpnr open synthesis/place-route","github.com","Практический источник для групп ELEC|COMP","https://github.com/YosysHQ/yosys|https://github.com/YosysHQ/nextpnr","https://github.com/YosysHQ/yosys|https://github.com/YosysHQ/nextpnr","https://github.com/YosysHQ/yosys|https://github.com/YosysHQ/nextpnr","Yosys and nextpnr cores use ISC; submodules, device/chip databases, vendor tools and bundled distributions have separate licenses","docs primarily EN","International/reference","Source;submodules;device databases;constraints;JSON/netlists;reports","Pin commits/releases plus recursive submodules; retain exact device data and constraints; run simulation-before-synthesis and deterministic report comparison where feasible","L2","S1_LOW_RISK_HOUSEHOLD","ANNUAL_OR_EDITION","4","4","3","4","4","3","2","3","0","2","1","CANDIDATE","NOT_DOWNLOADED","REQUIRES_ITEM_REVIEW","NOT_REVIEWED","NOT_TESTED","","","","","","[SUPPLEMENTAL_RESEARCH] Device-db provenance; vendor bitstream/tool terms; submodules; no hardware programming in candidate project; output is not safety proof"
